timestamps,TP9,AF7,AF8,TP10,Right AUX
1681293332.234,288.574,-699.707,-35.156,176.758,0.000
1681293332.238,337.402,-823.242,-24.414,195.312,0.000
1681293332.242,292.969,-777.344,-15.137,145.508,0.000
1681293332.246,248.535,-889.648,-20.020,39.062,0.000
1681293332.250,250.977,-1000.000,-14.160,-18.066,0.000
1681293332.254,293.457,-1000.000,-6.836,51.270,0.000
1681293332.258,297.363,-821.777,-14.648,62.988,0.000
1681293332.262,219.238,-599.609,-30.762,-18.555,0.000
1681293332.266,139.648,-792.969,-36.133,-87.402,0.000
1681293332.269,150.879,-1000.000,-42.969,-98.633,0.000
1681293332.273,188.477,-843.262,-47.363,-33.691,0.000
1681293332.277,225.098,-740.723,-43.457,-2.441,0.000
1681293332.281,240.723,-972.168,-46.875,-30.762,0.000
1681293332.285,231.934,-894.531,-53.223,-83.984,0.000
1681293332.289,224.121,-705.078,-61.035,-118.164,0.000
1681293332.293,255.371,-837.891,-58.105,-11.719,0.000
1681293332.297,306.152,-1000.000,-54.688,58.105,0.000
1681293332.301,309.082,-894.043,-52.246,19.531,0.000
1681293332.305,287.598,-654.297,-45.410,-34.668,0.000
1681293332.308,281.250,-629.395,-45.898,-61.035,0.000
1681293332.312,314.941,-800.293,-41.992,-21.973,0.000
1681293332.316,330.566,-648.438,-35.645,27.344,0.000
1681293332.320,313.477,-389.648,-36.621,9.766,0.000
1681293332.324,308.594,-565.430,-33.203,-55.664,0.000
1681293332.328,305.176,-811.523,-31.738,-58.594,0.000
1681293332.332,342.285,-826.172,-25.879,41.992,0.000
1681293332.336,365.723,-724.121,-19.531,87.402,0.000
1681293332.340,314.941,-731.445,-14.648,68.848,0.000
1681293332.344,257.812,-931.152,-15.137,66.406,0.000
1681293332.348,226.562,-811.523,-21.973,58.105,0.000
1681293332.351,270.996,-470.703,-23.438,84.473,0.000
1681293332.355,338.867,-499.023,-22.949,152.832,0.000
1681293332.359,332.031,-566.406,-30.762,116.211,0.000
1681293332.363,282.715,-652.832,-40.527,23.438,0.000
1681293332.367,247.070,-762.695,-34.668,17.090,0.000
1681293332.371,287.598,-764.648,-30.762,65.918,0.000
1681293332.375,340.820,-733.398,-39.551,126.953,0.000
1681293332.379,314.453,-417.480,-42.480,142.578,0.000
1681293332.383,277.344,-522.461,-36.621,87.402,0.000
1681293332.387,285.156,-880.371,-26.855,89.844,0.000
1681293332.391,298.340,-1000.000,-20.508,157.227,0.000
1681293332.394,294.434,-776.855,-20.508,175.293,0.000
1681293332.398,291.016,-411.621,-25.391,186.035,0.000
1681293332.402,268.066,-684.082,-27.344,187.012,0.000
1681293332.406,218.750,-811.523,-21.484,141.113,0.000
1681293332.410,252.441,-508.301,-16.113,154.785,0.000
1681293332.414,314.453,-476.074,-10.742,249.023,0.000
1681293332.418,301.758,-589.844,-6.348,287.109,0.000
1681293332.422,254.883,-531.738,-4.883,262.695,0.000
1681293332.426,228.516,-584.473,-0.488,222.656,0.000
1681293332.430,254.395,-838.867,5.371,225.586,0.000
1681293332.433,306.152,-1000.000,4.395,268.555,0.000
1681293332.437,305.664,-806.641,5.371,265.137,0.000
1681293332.441,224.121,-540.039,2.441,232.910,0.000
1681293332.445,133.789,-848.633,-8.301,164.062,0.000
1681293332.449,124.023,-1000.000,-7.324,156.250,0.000
1681293332.453,155.273,-670.898,-4.883,209.961,0.000
1681293332.457,158.691,-628.418,-8.789,266.113,0.000
1681293332.461,116.211,-976.562,-18.066,241.211,0.000
1681293332.465,65.430,-909.180,-23.438,137.207,0.000
1681293332.469,68.359,-731.934,-29.297,131.836,0.000
1681293332.473,109.863,-683.105,-30.273,191.895,0.000
1681293332.476,142.578,-815.430,-26.367,243.164,0.000
1681293332.480,137.695,-1000.000,-36.621,226.074,0.000
1681293332.484,115.723,-940.918,-54.199,163.086,0.000
1681293332.488,130.859,-822.266,-62.988,131.348,0.000
1681293332.492,166.504,-960.449,-63.965,190.430,0.000
1681293332.496,182.129,-920.410,-72.266,253.906,0.000
1681293332.500,176.758,-864.258,-78.125,229.004,0.000
1681293332.504,178.223,-979.980,-85.449,205.566,0.000
1681293332.508,226.562,-965.332,-92.285,195.801,0.000
1681293332.512,230.469,-833.496,-93.262,198.242,0.000
1681293332.516,221.191,-637.695,-95.215,250.488,0.000
1681293332.519,257.812,-700.684,-105.469,230.957,0.000
1681293332.523,257.324,-925.781,-109.863,113.770,0.000
1681293332.527,245.117,-1000.000,-112.793,67.383,0.000
1681293332.531,313.965,-891.602,-117.676,107.910,0.000
1681293332.535,397.949,-774.414,-113.770,161.133,0.000
1681293332.539,328.125,-953.125,-118.164,136.230,0.000
1681293332.543,245.605,-811.035,-129.395,78.125,0.000
1681293332.547,260.254,-613.770,-130.859,54.199,0.000
1681293332.551,315.430,-835.938,-118.164,102.539,0.000
1681293332.555,341.309,-971.680,-112.305,147.949,0.000
1681293332.558,308.594,-727.051,-119.141,122.559,0.000
1681293332.562,248.535,-550.781,-119.141,62.988,0.000
1681293332.566,175.293,-798.340,-118.164,32.227,0.000
1681293332.570,197.266,-931.152,-111.816,51.270,0.000
1681293332.574,266.113,-872.559,-100.098,133.789,0.000
1681293332.578,276.367,-893.066,-92.285,201.660,0.000
1681293332.582,271.484,-957.520,-90.332,149.414,0.000
1681293332.586,250.488,-928.711,-82.031,83.008,0.000
1681293332.590,242.676,-734.375,-76.172,138.184,0.000
1681293332.594,289.062,-643.555,-71.289,220.215,0.000
1681293332.598,274.902,-810.059,-58.105,222.656,0.000
1681293332.601,203.125,-848.633,-51.758,179.199,0.000
1681293332.605,184.082,-714.355,-48.340,150.879,0.000
1681293332.609,206.543,-837.891,-41.504,165.039,0.000
1681293332.613,240.234,-914.062,-35.156,202.637,0.000
1681293332.617,254.883,-675.781,-29.297,246.094,0.000
1681293332.621,231.934,-810.059,-28.809,179.199,0.000
1681293332.625,199.707,-1000.000,-28.320,35.645,0.000
1681293332.629,231.445,-1000.000,-25.879,-0.977,0.000
1681293332.633,287.598,-856.445,-24.902,93.750,0.000
1681293332.637,272.949,-688.477,-18.555,175.781,0.000
1681293332.641,231.445,-893.066,-14.648,173.828,0.000
1681293332.644,181.152,-1000.000,-15.137,128.418,0.000
1681293332.648,194.336,-957.031,-8.789,70.312,0.000
1681293332.652,285.156,-801.270,-5.859,27.832,0.000
1681293332.656,326.172,-874.023,-7.324,-9.277,0.000
1681293332.660,317.871,-918.945,-6.836,-63.477,0.000
1681293332.664,296.387,-880.371,-6.348,-104.980,0.000
1681293332.668,292.969,-1000.000,-0.977,-78.125,0.000
1681293332.672,290.039,-1000.000,4.883,32.227,0.000
1681293332.676,281.738,-969.238,8.789,82.031,0.000
1681293332.680,270.020,-906.250,4.395,62.500,0.000
1681293332.683,194.824,-953.613,0.488,71.289,0.000
1681293332.687,160.645,-1000.000,-1.465,84.961,0.000
1681293332.691,210.938,-998.047,1.465,113.281,0.000
1681293332.695,254.395,-999.023,8.789,146.484,0.000
1681293332.699,251.953,-1000.000,2.930,155.762,0.000
1681293332.703,203.125,-1000.000,-1.953,84.473,0.000
1681293332.707,173.340,-1000.000,4.395,37.109,0.000
1681293332.711,195.801,-1000.000,6.836,71.289,0.000
1681293332.715,245.605,-1000.000,4.395,136.230,0.000
1681293332.719,280.762,-1000.000,-0.977,145.020,0.000
1681293332.723,240.234,-1000.000,-5.859,78.613,0.000
1681293332.726,220.215,-1000.000,-6.836,41.016,0.000
1681293332.730,246.094,-1000.000,0.000,43.457,0.000
1681293332.734,273.926,-993.652,10.254,98.145,0.000
1681293332.738,272.949,-993.164,15.625,180.176,0.000
1681293332.742,211.426,-1000.000,14.160,147.949,0.000
1681293332.746,145.508,-998.047,8.789,56.641,0.000
1681293332.750,164.062,-1000.000,5.859,54.199,0.000
1681293332.754,213.379,-989.746,3.906,104.004,0.000
1681293332.758,222.656,-978.516,4.395,79.102,0.000
1681293332.762,174.805,-1000.000,4.883,25.391,0.000
1681293332.765,126.465,-1000.000,0.977,-16.113,0.000
1681293332.769,142.578,-999.512,5.859,27.832,0.000
1681293332.773,201.660,-1000.000,12.207,145.508,0.000
1681293332.777,231.445,-1000.000,12.207,214.355,0.000
1681293332.781,174.805,-1000.000,12.695,207.520,0.000
1681293332.785,121.582,-1000.000,10.254,178.711,0.000
1681293332.789,126.465,-999.512,6.348,167.480,0.000
1681293332.793,156.738,-1000.000,2.930,201.172,0.000
1681293332.797,157.227,-992.188,3.418,213.379,0.000
1681293332.801,133.789,-984.375,5.371,151.855,0.000
1681293332.805,126.465,-1000.000,5.371,62.500,0.000
1681293332.808,128.418,-1000.000,4.395,75.684,0.000
1681293332.812,177.734,-1000.000,8.789,177.734,0.000
1681293332.816,213.379,-991.699,8.789,181.152,0.000
1681293332.820,205.078,-986.328,4.395,149.902,0.000
1681293332.824,177.734,-1000.000,3.418,163.574,0.000
1681293332.828,182.129,-1000.000,1.953,165.039,0.000
1681293332.832,227.539,-997.559,-0.977,199.219,0.000
1681293332.836,253.418,-1000.000,0.000,236.816,0.000
1681293332.840,216.309,-975.098,-0.488,232.910,0.000
1681293332.844,159.180,-939.453,1.465,200.195,0.000
1681293332.848,118.164,-982.422,3.418,144.531,0.000
1681293332.851,115.723,-995.605,-1.953,159.668,0.000
1681293332.855,149.902,-1000.000,-5.371,201.172,0.000
1681293332.859,145.020,-940.918,1.465,170.410,0.000
1681293332.863,79.102,-829.590,9.277,89.844,0.000
1681293332.867,52.734,-966.309,14.160,46.875,0.000
1681293332.871,65.918,-958.008,19.531,68.848,0.000
1681293332.875,112.305,-732.422,20.508,122.559,0.000
1681293332.879,143.555,-691.895,20.020,110.352,0.000
1681293332.883,82.031,-903.809,19.531,13.672,0.000
1681293332.887,25.879,-1000.000,18.555,-8.789,0.000
1681293332.890,68.848,-986.328,21.973,79.102,0.000
1681293332.894,157.715,-1000.000,34.180,149.414,0.000
1681293332.898,189.453,-964.355,41.016,158.203,0.000
1681293332.902,188.477,-978.516,47.363,134.766,0.000
1681293332.906,187.500,-980.957,64.941,82.520,0.000
1681293332.910,184.570,-911.133,77.148,69.824,0.000
1681293332.914,198.242,-986.816,81.543,134.277,0.000
1681293332.918,198.242,-837.402,84.961,159.668,0.000
1681293332.922,172.363,-691.406,88.379,114.746,0.000
1681293332.926,159.180,-943.359,96.680,134.277,0.000
1681293332.930,190.430,-923.340,103.516,147.461,0.000
1681293332.933,209.473,-654.297,105.957,142.578,0.000
1681293332.937,201.172,-549.316,114.746,170.410,0.000
1681293332.941,177.734,-748.047,127.441,193.848,0.000
1681293332.945,130.859,-1000.000,132.324,163.574,0.000
1681293332.949,141.602,-998.535,132.812,114.258,0.000
1681293332.953,229.004,-981.934,130.859,119.141,0.000
1681293332.957,232.422,-1000.000,132.812,96.191,0.000
1681293332.961,172.363,-916.992,135.254,28.320,0.000
1681293332.965,164.062,-672.852,140.137,-42.969,0.000
1681293332.969,174.805,-582.520,145.020,-50.293,0.000
1681293332.973,207.520,-737.793,151.855,28.320,0.000
1681293332.976,240.723,-644.531,161.621,87.402,0.000
1681293332.980,226.074,-453.613,161.621,104.980,0.000
1681293332.984,163.086,-634.277,152.832,102.051,0.000
1681293332.988,116.699,-868.652,152.344,118.164,0.000
1681293332.992,128.906,-728.516,164.551,227.051,0.000
1681293332.996,136.230,-805.664,162.109,286.133,0.000
1681293333.000,113.281,-1000.000,162.109,241.211,0.000
1681293333.004,98.145,-963.379,169.434,197.266,0.000
1681293333.008,132.812,-772.949,167.480,162.109,0.000
1681293333.012,172.852,-537.598,170.410,164.551,0.000
1681293333.015,170.410,-634.277,177.734,145.508,0.000
1681293333.019,136.719,-985.352,178.223,79.590,0.000
1681293333.023,104.004,-911.133,185.547,64.453,0.000
1681293333.027,95.215,-655.273,190.430,78.125,0.000
1681293333.031,129.883,-821.777,195.312,122.070,0.000
1681293333.035,144.531,-854.980,200.195,172.363,0.000
1681293333.039,118.164,-616.211,188.477,194.336,0.000
1681293333.043,91.309,-849.609,185.547,189.941,0.000
1681293333.047,74.219,-1000.000,196.777,172.363,0.000
1681293333.051,83.008,-931.152,205.566,193.848,0.000
1681293333.055,130.859,-670.410,215.820,223.145,0.000
1681293333.058,124.023,-766.602,222.168,246.094,0.000
1681293333.062,98.145,-1000.000,221.680,232.910,0.000
1681293333.066,74.219,-871.094,223.145,142.090,0.000
1681293333.070,60.547,-689.941,225.586,90.332,0.000
1681293333.074,87.402,-731.934,223.633,173.828,0.000
1681293333.078,90.332,-905.273,219.238,222.168,0.000
1681293333.082,22.461,-766.113,217.773,155.762,0.000
1681293333.086,-40.039,-748.535,219.238,50.293,0.000
1681293333.090,2.930,-971.191,216.309,27.832,0.000
1681293333.094,64.941,-1000.000,219.727,139.160,0.000
1681293333.098,73.730,-811.523,227.539,203.613,0.000
1681293333.101,20.020,-607.422,222.656,175.781,0.000
1681293333.105,-68.359,-828.613,217.773,141.113,0.000
1681293333.109,-30.273,-921.387,218.750,104.004,0.000
1681293333.113,61.523,-870.605,224.609,166.016,0.000
1681293333.117,70.312,-986.816,231.445,198.730,0.000
1681293333.121,53.711,-1000.000,236.816,171.387,0.000
1681293333.125,8.301,-938.477,235.352,127.930,0.000
1681293333.129,-28.320,-802.246,230.957,77.148,0.000
1681293333.133,12.207,-748.047,223.633,130.859,0.000
1681293333.137,53.223,-940.430,218.262,199.707,0.000
1681293333.140,46.875,-893.066,219.727,160.156,0.000
1681293333.144,17.090,-576.172,210.938,116.699,0.000
1681293333.148,45.410,-614.258,193.359,113.281,0.000
1681293333.152,99.121,-846.680,178.223,158.691,0.000
1681293333.156,119.141,-780.762,171.387,205.566,0.000
1681293333.160,104.980,-573.242,159.668,148.926,0.000
1681293333.164,65.430,-704.590,148.438,-13.184,0.000
1681293333.168,29.297,-971.680,143.555,-52.246,0.000
1681293333.172,85.938,-963.867,135.742,41.992,0.000
1681293333.176,163.574,-690.430,127.441,23.926,0.000
1681293333.180,124.512,-705.078,127.930,-0.488,0.000
1681293333.183,52.246,-984.375,123.047,61.035,0.000
1681293333.187,28.809,-950.195,107.422,19.531,0.000
1681293333.191,60.059,-674.805,91.797,101.562,0.000
1681293333.195,127.441,-772.949,86.426,140.137,0.000
1681293333.199,158.691,-979.004,91.309,65.430,0.000
1681293333.203,153.809,-918.945,95.215,31.738,0.000
1681293333.207,177.246,-975.586,97.656,-28.320,0.000
1681293333.211,213.867,-1000.000,88.867,22.461,0.000
1681293333.215,199.219,-949.707,89.355,99.121,0.000
1681293333.219,207.520,-777.832,89.844,115.723,0.000
1681293333.223,231.445,-807.129,80.078,34.668,0.000
1681293333.226,258.301,-971.191,90.332,56.641,0.000
1681293333.230,301.270,-1000.000,99.609,155.273,0.000
1681293333.234,294.434,-909.180,88.379,-20.508,0.000
1681293333.238,272.949,-756.348,84.473,-119.141,0.000
1681293333.242,289.551,-898.438,88.379,-187.500,0.000
1681293333.246,309.570,-896.973,83.496,-270.996,0.000
1681293333.250,301.270,-792.480,90.332,-304.199,0.000
1681293333.254,269.043,-764.648,108.398,-267.090,0.000
1681293333.258,241.699,-912.598,120.605,-251.465,0.000
1681293333.262,261.719,-960.938,131.348,-280.273,0.000
1681293333.266,284.668,-758.301,121.582,-249.023,0.000
1681293333.269,287.109,-816.406,126.465,-334.473,0.000
1681293333.273,303.223,-986.816,146.484,-249.512,0.000
1681293333.277,290.527,-1000.000,141.113,-247.070,0.000
1681293333.281,284.180,-987.793,147.461,-300.293,0.000
1681293333.285,302.246,-1000.000,164.062,-255.859,0.000
1681293333.289,308.105,-959.961,166.992,-252.441,0.000
