timestamps,TP9,AF7,AF8,TP10,Right AUX
1681290751.724,26.367,-48.828,-48.340,39.551,0.000
1681290751.728,21.484,-50.781,-49.316,38.574,0.000
1681290751.732,24.902,-48.828,-49.805,31.250,0.000
1681290751.736,25.391,-47.363,-49.316,28.320,0.000
1681290751.740,21.973,-50.781,-54.199,29.297,0.000
1681290751.744,23.926,-47.852,-53.223,32.227,0.000
1681290751.748,24.902,-41.992,-47.363,35.156,0.000
1681290751.752,25.391,-46.875,-52.734,28.809,0.000
1681290751.755,20.508,-52.734,-57.129,14.160,0.000
1681290751.759,19.043,-53.711,-58.594,10.742,0.000
1681290751.763,19.531,-47.852,-56.641,13.672,0.000
1681290751.767,15.137,-45.410,-54.688,6.836,0.000
1681290751.771,11.719,-50.781,-52.734,10.254,0.000
1681290751.775,3.906,-47.852,-47.852,4.883,0.000
1681290751.779,-2.441,-41.992,-52.246,-0.488,0.000
1681290751.783,4.883,-41.504,-50.781,13.184,0.000
1681290751.787,13.672,-39.062,-42.969,20.508,0.000
1681290751.791,3.418,-35.156,-45.898,10.742,0.000
1681290751.794,-9.766,-35.645,-48.828,-7.812,0.000
1681290751.798,-18.555,-40.527,-42.480,-16.113,0.000
1681290751.802,-26.367,-33.203,-40.039,-18.066,0.000
1681290751.806,-23.926,-15.625,-33.203,-14.648,0.000
1681290751.810,-37.598,-9.277,-37.109,-33.203,0.000
1681290751.814,-69.824,-10.254,-39.062,-62.012,0.000
1681290751.818,-94.238,-8.789,-31.738,-81.543,0.000
1681290751.822,-108.398,4.395,-31.738,-97.168,0.000
1681290751.826,-127.930,8.789,-32.227,-111.816,0.000
1681290751.830,-150.879,6.836,-30.273,-135.742,0.000
1681290751.834,-162.109,5.859,-24.902,-158.691,0.000
1681290751.837,-168.945,0.000,-22.949,-174.316,0.000
1681290751.841,-166.016,5.859,-21.973,-164.062,0.000
1681290751.845,-161.133,8.789,-14.160,-150.391,0.000
1681290751.849,-166.992,5.859,-5.371,-154.297,0.000
1681290751.853,-161.621,3.906,-6.836,-160.645,0.000
1681290751.857,-150.391,-6.836,-8.789,-153.809,0.000
1681290751.861,-150.879,-7.324,-7.324,-141.602,0.000
1681290751.865,-137.695,-10.742,-10.254,-122.070,0.000
1681290751.869,-122.559,-16.113,-17.578,-119.141,0.000
1681290751.873,-127.930,-17.578,-22.949,-127.441,0.000
1681290751.877,-120.117,-18.555,-28.320,-113.281,0.000
1681290751.880,-104.492,-20.508,-27.832,-85.938,0.000
1681290751.884,-97.656,-23.438,-32.715,-79.590,0.000
1681290751.888,-85.449,-31.738,-43.945,-76.660,0.000
1681290751.892,-73.730,-41.504,-42.969,-62.988,0.000
1681290751.896,-61.035,-37.109,-37.109,-66.895,0.000
1681290751.900,-43.945,-30.273,-39.062,-53.711,0.000
1681290751.904,-27.344,-34.180,-42.969,-25.391,0.000
1681290751.908,-16.602,-41.016,-44.434,-19.043,0.000
1681290751.912,-20.508,-44.434,-48.340,-19.531,0.000
1681290751.916,-12.695,-47.852,-51.270,-11.230,0.000
1681290751.919,3.418,-51.758,-53.711,5.371,0.000
1681290751.923,2.441,-52.734,-59.082,19.043,0.000
1681290751.927,9.766,-52.246,-64.941,17.578,0.000
1681290751.931,17.578,-60.547,-63.965,12.695,0.000
1681290751.935,18.066,-60.547,-60.547,18.066,0.000
1681290751.939,28.320,-50.781,-55.664,33.203,0.000
1681290751.943,39.551,-52.246,-48.340,43.945,0.000
1681290751.947,45.898,-50.293,-32.227,53.223,0.000
1681290751.951,34.668,-51.758,-8.301,49.805,0.000
1681290751.955,34.180,-53.223,11.230,34.668,0.000
1681290751.959,37.598,-51.758,19.531,32.715,0.000
1681290751.962,34.180,-60.547,28.320,41.992,0.000
1681290751.966,32.227,-59.082,38.574,39.062,0.000
1681290751.970,23.926,-57.617,46.875,32.227,0.000
1681290751.974,24.414,-61.035,51.758,29.785,0.000
1681290751.978,28.320,-52.734,55.664,30.273,0.000
1681290751.982,27.344,-54.688,56.152,38.086,0.000
1681290751.986,31.738,-61.523,57.617,39.551,0.000
1681290751.990,26.367,-59.570,57.129,28.809,0.000
1681290751.994,23.926,-58.594,41.504,35.645,0.000
1681290751.998,33.691,-62.500,3.906,41.504,0.000
1681290752.002,25.391,-63.965,-28.320,37.109,0.000
1681290752.005,18.555,-63.477,-41.016,37.598,0.000
1681290752.009,25.391,-62.012,-48.340,31.250,0.000
1681290752.013,26.367,-60.059,-49.316,23.926,0.000
1681290752.017,14.160,-60.059,-48.340,23.926,0.000
1681290752.021,22.949,-51.758,-42.480,31.250,0.000
1681290752.025,32.715,-49.316,-37.598,36.133,0.000
1681290752.029,27.344,-51.270,-37.109,36.621,0.000
1681290752.033,30.273,-46.387,-35.156,32.227,0.000
1681290752.037,22.461,-47.852,-38.086,27.344,0.000
1681290752.041,20.996,-51.270,-36.621,37.598,0.000
1681290752.044,18.066,-53.711,-33.691,33.203,0.000
1681290752.048,11.719,-53.223,-37.109,22.949,0.000
1681290752.052,18.066,-54.199,-38.574,23.926,0.000
1681290752.056,17.578,-54.199,-32.715,17.090,0.000
1681290752.060,16.113,-47.363,-27.344,20.020,0.000
1681290752.064,20.508,-46.875,-30.273,26.855,0.000
1681290752.068,22.461,-51.270,-33.203,18.555,0.000
1681290752.072,11.719,-49.805,-35.156,6.836,0.000
1681290752.076,7.324,-52.734,-32.715,7.812,0.000
1681290752.080,10.742,-53.711,-29.785,9.277,0.000
1681290752.084,14.160,-50.781,-24.902,22.461,0.000
1681290752.087,8.789,-52.246,-20.996,32.227,0.000
1681290752.091,-3.418,-57.129,-24.902,16.602,0.000
1681290752.095,-9.766,-60.059,-33.203,13.672,0.000
1681290752.099,-17.578,-55.176,-31.250,14.160,0.000
1681290752.103,-12.207,-53.711,-26.855,16.113,0.000
1681290752.107,2.930,-51.270,-23.926,19.043,0.000
1681290752.111,-2.441,-49.805,-22.949,5.371,0.000
1681290752.115,-16.113,-53.223,-25.879,-0.488,0.000
1681290752.119,-13.672,-53.223,-26.367,-0.488,0.000
1681290752.123,-7.812,-52.734,-26.367,1.953,0.000
1681290752.127,-3.418,-49.805,-25.879,11.230,0.000
1681290752.130,-11.719,-52.246,-29.297,8.301,0.000
1681290752.134,-17.578,-51.270,-26.855,-5.859,0.000
1681290752.138,-10.742,-51.758,-22.949,-4.395,0.000
1681290752.142,-8.789,-51.270,-22.461,3.418,0.000
1681290752.146,-6.348,-45.898,-18.555,4.395,0.000
1681290752.150,-14.648,-45.410,-20.508,1.953,0.000
1681290752.154,-10.742,-44.434,-19.531,0.488,0.000
1681290752.158,-6.348,-43.945,-17.578,6.836,0.000
1681290752.162,-10.742,-46.875,-20.996,6.348,0.000
1681290752.166,-10.742,-44.922,-20.508,2.441,0.000
1681290752.170,-11.230,-38.086,-16.113,5.859,0.000
1681290752.173,-16.113,-39.062,-12.207,3.418,0.000
1681290752.177,-22.949,-44.922,-14.648,-8.301,0.000
1681290752.181,-26.855,-46.875,-20.020,-13.672,0.000
1681290752.185,-28.809,-46.875,-20.996,-13.672,0.000
1681290752.189,-28.809,-50.293,-38.574,-18.066,0.000
1681290752.193,-29.785,-48.828,-102.539,-23.926,0.000
1681290752.197,-25.391,-40.527,-156.250,-15.625,0.000
1681290752.201,-26.367,-39.062,-162.109,-10.742,0.000
1681290752.205,-24.414,-43.457,-162.109,-6.348,0.000
1681290752.209,-21.973,-42.969,-157.715,-6.348,0.000
1681290752.212,-27.832,-41.016,-149.414,-16.602,0.000
1681290752.216,-24.902,-35.156,-144.043,-18.066,0.000
1681290752.220,-22.949,-42.480,-138.184,-13.184,0.000
1681290752.224,-21.484,-48.340,-130.859,-11.230,0.000
1681290752.228,-23.438,-46.875,-125.977,-13.184,0.000
1681290752.232,-24.902,-42.480,-123.047,-20.020,0.000
1681290752.236,-22.461,-38.086,-120.117,-20.020,0.000
1681290752.240,-13.672,-38.574,-115.234,-14.648,0.000
1681290752.244,-4.395,-40.527,-111.328,-6.836,0.000
1681290752.248,-9.277,-42.480,-112.793,-8.301,0.000
1681290752.252,-22.949,-45.410,-109.863,-22.461,0.000
1681290752.255,-20.508,-38.086,-101.074,-20.020,0.000
1681290752.259,-12.207,-32.715,-95.703,-5.859,0.000
1681290752.263,-9.766,-34.668,-93.750,-2.441,0.000
1681290752.267,-7.324,-32.227,-94.238,0.488,0.000
1681290752.271,-13.184,-38.086,-85.938,-8.789,0.000
1681290752.275,-20.020,-41.992,-79.590,-18.555,0.000
1681290752.279,-23.438,-38.574,-87.891,-20.508,0.000
1681290752.283,-23.926,-36.621,-85.449,-15.625,0.000
1681290752.287,-21.484,-40.039,-75.684,-10.254,0.000
1681290752.291,-24.902,-40.039,-70.312,-13.184,0.000
1681290752.295,-26.367,-38.574,-68.359,-18.555,0.000
1681290752.298,-22.461,-36.133,-71.289,-20.020,0.000
1681290752.302,-18.066,-34.668,-65.918,-12.207,0.000
1681290752.306,-17.578,-39.551,-61.035,-12.695,0.000
1681290752.310,-22.949,-37.109,-61.523,-21.484,0.000
1681290752.314,-20.508,-35.645,-60.547,-21.484,0.000
1681290752.318,-21.484,-31.250,-59.082,-23.438,0.000
1681290752.322,-23.438,-28.809,-59.570,-19.043,0.000
1681290752.326,-19.531,-31.250,-54.688,-10.254,0.000
1681290752.330,-25.391,-24.902,-55.664,-16.602,0.000
1681290752.334,-37.109,-24.414,-59.570,-27.344,0.000
1681290752.337,-41.992,-32.715,-47.852,-36.621,0.000
1681290752.341,-37.109,-31.738,-43.945,-34.668,0.000
1681290752.345,-42.480,-22.949,-50.293,-42.480,0.000
1681290752.349,-59.570,-20.508,-46.875,-58.105,0.000
1681290752.353,-62.988,-8.789,-47.363,-62.012,0.000
1681290752.357,-78.613,-9.277,-49.805,-74.707,0.000
1681290752.361,-95.703,-12.207,-49.805,-83.984,0.000
1681290752.365,-109.863,-0.977,-43.945,-93.262,0.000
1681290752.369,-134.277,9.766,-37.598,-124.023,0.000
1681290752.373,-146.973,19.531,-38.574,-142.090,0.000
1681290752.377,-161.621,18.066,-33.203,-161.133,0.000
1681290752.380,-188.965,8.789,-22.949,-185.547,0.000
1681290752.384,-210.449,4.883,-22.949,-196.289,0.000
1681290752.388,-210.449,7.324,-21.484,-195.801,0.000
1681290752.392,-217.285,7.812,-5.371,-208.984,0.000
1681290752.396,-222.168,6.836,-4.395,-218.262,0.000
1681290752.400,-206.055,2.930,-7.324,-195.801,0.000
1681290752.404,-207.031,2.441,1.953,-188.477,0.000
1681290752.408,-205.566,1.953,1.953,-192.383,0.000
1681290752.412,-179.688,4.395,-2.930,-179.199,0.000
1681290752.416,-171.387,10.742,-6.836,-181.152,0.000
1681290752.420,-172.363,3.418,-7.812,-183.594,0.000
1681290752.423,-151.855,-7.812,-10.742,-154.297,0.000
1681290752.427,-128.418,-7.812,-13.184,-133.789,0.000
1681290752.431,-133.301,-10.742,-13.672,-136.719,0.000
1681290752.435,-131.836,-16.602,-16.113,-126.465,0.000
1681290752.439,-105.957,-18.555,-18.066,-105.957,0.000
1681290752.443,-85.449,-13.184,-19.043,-84.961,0.000
1681290752.447,-69.336,-11.719,-24.902,-65.430,0.000
1681290752.451,-68.359,-17.090,-33.691,-60.059,0.000
1681290752.455,-65.430,-19.531,-37.598,-62.012,0.000
1681290752.459,-47.363,-26.855,-39.062,-47.363,0.000
1681290752.462,-32.227,-28.320,-43.945,-17.578,0.000
1681290752.466,-21.484,-27.344,-45.410,-7.812,0.000
1681290752.470,-25.391,-33.691,-50.293,-14.160,0.000
1681290752.474,-17.090,-36.621,-66.406,-10.254,0.000
1681290752.478,0.488,-41.992,-71.777,5.371,0.000
1681290752.482,7.812,-43.945,-68.359,16.602,0.000
1681290752.486,15.137,-42.969,-72.266,20.020,0.000
1681290752.490,10.254,-48.340,-74.707,23.926,0.000
1681290752.494,9.766,-56.152,-78.125,19.043,0.000
1681290752.498,11.719,-61.035,-83.496,14.648,0.000
1681290752.502,22.461,-62.500,-83.984,23.926,0.000
1681290752.505,32.715,-64.941,-87.402,37.109,0.000
1681290752.509,29.785,-66.406,-86.426,35.645,0.000
1681290752.513,31.250,-65.918,-83.496,31.250,0.000
1681290752.517,35.645,-64.941,-83.496,31.250,0.000
1681290752.521,42.969,-62.012,-79.102,37.598,0.000
1681290752.525,46.875,-65.430,-80.566,44.922,0.000
1681290752.529,43.945,-62.500,-86.426,39.551,0.000
1681290752.533,40.527,-54.688,-82.031,35.156,0.000
1681290752.537,46.387,-60.059,-77.148,31.738,0.000
1681290752.541,43.457,-62.500,-79.102,40.527,0.000
1681290752.545,44.434,-60.059,-77.148,54.688,0.000
1681290752.548,47.852,-62.988,-77.637,48.828,0.000
1681290752.552,43.457,-57.617,-79.102,41.016,0.000
1681290752.556,39.062,-56.641,-75.195,41.504,0.000
1681290752.560,34.668,-55.664,-71.777,39.062,0.000
1681290752.564,39.551,-52.734,-68.359,45.898,0.000
1681290752.568,48.340,-53.223,-67.383,61.523,0.000
1681290752.572,44.434,-54.199,-66.895,50.293,0.000
1681290752.576,32.715,-56.152,-62.988,34.668,0.000
1681290752.580,37.109,-54.199,-62.012,35.645,0.000
1681290752.584,44.434,-50.293,-58.594,46.387,0.000
1681290752.587,44.922,-51.270,-55.664,47.363,0.000
1681290752.591,32.227,-49.805,-60.059,38.574,0.000
1681290752.595,27.344,-46.387,-60.547,37.598,0.000
1681290752.599,30.762,-37.109,-54.688,37.109,0.000
1681290752.603,30.762,-32.715,-58.105,34.668,0.000
1681290752.607,32.715,-39.551,-62.988,36.621,0.000
1681290752.611,27.344,-43.457,-58.594,35.645,0.000
1681290752.615,16.113,-45.898,-57.617,21.484,0.000
1681290752.619,20.996,-51.270,-58.594,16.602,0.000
1681290752.623,25.879,-52.246,-61.523,22.949,0.000
1681290752.627,16.602,-48.340,-68.848,20.996,0.000
1681290752.630,6.348,-49.805,-69.824,11.719,0.000
1681290752.634,-1.953,-53.711,-69.336,2.441,0.000
1681290752.638,-0.488,-48.340,-67.383,9.277,0.000
1681290752.642,-3.906,-47.852,-66.895,13.672,0.000
1681290752.646,5.371,-49.805,-63.477,20.996,0.000
1681290752.650,11.719,-50.293,-64.941,29.785,0.000
1681290752.654,-0.488,-48.828,-62.500,15.137,0.000
1681290752.658,-1.465,-48.340,-56.152,7.812,0.000
1681290752.662,4.395,-46.875,-56.641,16.602,0.000
1681290752.666,6.348,-47.852,-56.152,9.766,0.000
1681290752.670,3.906,-53.711,-56.152,4.883,0.000
1681290752.673,-1.465,-48.828,-52.246,0.977,0.000
1681290752.677,-1.953,-41.504,-53.223,-7.324,0.000
1681290752.681,11.230,-40.039,-62.988,10.254,0.000
1681290752.685,26.367,-44.434,-57.129,35.645,0.000
1681290752.689,4.883,-46.387,-50.781,20.996,0.000
1681290752.693,-16.113,-43.945,-51.758,-6.836,0.000
1681290752.697,-15.137,-48.828,-51.758,0.000,0.000
1681290752.701,-23.926,-53.711,-51.758,3.906,0.000
1681290752.705,-19.043,-53.711,-53.711,1.953,0.000
1681290752.709,-13.184,-54.199,-50.781,-1.953,0.000
1681290752.713,-21.484,-57.617,-45.898,-3.418,0.000
1681290752.716,-23.926,-62.500,-41.016,-2.441,0.000
1681290752.720,-30.762,-62.012,-41.016,-11.719,0.000
1681290752.724,-21.973,-62.988,-52.246,-9.277,0.000
1681290752.728,-15.137,-67.871,-56.152,-2.930,0.000
1681290752.732,-18.066,-64.941,-53.711,-13.672,0.000
1681290752.736,-20.996,-63.965,-56.152,-15.625,0.000
1681290752.740,-16.602,-65.430,-53.711,-2.441,0.000
1681290752.744,-14.160,-62.012,-49.805,1.953,0.000
1681290752.748,-17.090,-60.059,-47.363,3.906,0.000
1681290752.752,-13.184,-57.129,-43.945,2.441,0.000
1681290752.755,-15.137,-57.129,-43.945,4.883,0.000
1681290752.759,-22.949,-59.082,-43.945,0.488,0.000
1681290752.763,-13.184,-53.223,-42.969,5.371,0.000
1681290752.767,-5.371,-44.922,-43.457,8.301,0.000
1681290752.771,-5.859,-42.480,-42.480,-0.488,0.000
1681290752.775,-9.277,-41.016,-44.434,2.441,0.000
1681290752.779,-16.113,-41.016,-45.410,5.371,0.000
1681290752.783,-1.953,-42.480,-44.434,3.418,0.000
1681290752.787,-1.465,-40.527,-46.875,3.418,0.000
1681290752.791,-9.277,-44.434,-53.223,-3.418,0.000
1681290752.795,-1.465,-42.969,-57.129,-8.789,0.000
1681290752.798,0.000,-41.016,-57.129,-4.883,0.000
1681290752.802,0.000,-38.086,-55.664,4.395,0.000
1681290752.806,4.395,-36.133,-56.152,9.766,0.000
1681290752.810,-5.859,-41.016,-58.105,5.371,0.000
1681290752.814,-13.184,-40.039,-57.617,-11.230,0.000
1681290752.818,-9.766,-37.109,-53.223,-5.859,0.000
1681290752.822,0.977,-36.133,-46.387,13.184,0.000
1681290752.826,3.418,-36.621,-50.293,20.508,0.000
1681290752.830,-1.953,-38.086,-50.293,18.555,0.000
1681290752.834,-6.348,-41.016,-48.340,3.906,0.000
1681290752.838,-8.789,-39.551,-52.734,0.488,0.000
1681290752.841,-5.859,-37.598,-57.129,-3.906,0.000
1681290752.845,-6.836,-40.039,-61.035,0.488,0.000
1681290752.849,-12.695,-37.598,-60.059,7.812,0.000
1681290752.853,-15.137,-37.109,-61.035,-4.395,0.000
1681290752.857,-15.137,-41.016,-62.988,-8.789,0.000
1681290752.861,-11.719,-36.621,-62.012,1.953,0.000
1681290752.865,-4.395,-34.180,-59.082,4.395,0.000
1681290752.869,-2.930,-34.668,-60.059,2.441,0.000
1681290752.873,-7.812,-32.715,-63.965,-2.930,0.000
1681290752.877,-9.766,-31.738,-63.477,-11.230,0.000
1681290752.880,-12.207,-32.715,-54.688,-11.230,0.000
1681290752.884,-19.043,-38.086,-56.641,-5.859,0.000
1681290752.888,-20.508,-37.109,-60.547,-9.766,0.000
1681290752.892,-18.555,-33.691,-56.152,-17.090,0.000
1681290752.896,-19.531,-34.668,-54.199,-21.973,0.000
1681290752.900,-18.555,-32.715,-51.758,-19.531,0.000
1681290752.904,-20.996,-33.691,-56.641,-12.207,0.000
1681290752.908,-23.926,-36.621,-59.082,-12.207,0.000
1681290752.912,-23.438,-38.574,-63.965,-16.602,0.000
1681290752.916,-34.668,-39.551,-67.871,-29.297,0.000
1681290752.920,-31.738,-33.691,-63.477,-35.645,0.000
1681290752.923,-23.926,-40.527,-62.988,-27.344,0.000
1681290752.927,-21.484,-43.945,-65.430,-15.137,0.000
1681290752.931,-23.926,-40.039,-66.895,-18.066,0.000
1681290752.935,-26.855,-37.598,-65.918,-24.902,0.000
1681290752.939,-22.949,-34.180,-64.453,-17.090,0.000
1681290752.943,-16.602,-33.691,-65.430,-11.719,0.000
1681290752.947,-20.508,-39.551,-65.918,-13.672,0.000
1681290752.951,-26.367,-41.992,-70.312,-19.531,0.000
1681290752.955,-28.320,-37.109,-72.754,-29.785,0.000
1681290752.959,-22.949,-32.715,-67.383,-31.250,0.000
1681290752.963,-0.977,-33.691,-64.453,-22.949,0.000
1681290752.966,9.766,-30.762,-61.035,-11.719,0.000
1681290752.970,2.441,-25.879,-62.988,-4.883,0.000
1681290752.974,-12.695,-29.297,-66.406,-13.184,0.000
1681290752.978,-18.555,-32.715,-68.359,-22.461,0.000
1681290752.982,-0.488,-31.250,-75.684,-0.488,0.000
1681290752.986,4.395,-30.273,-68.359,9.277,0.000
1681290752.990,-26.855,-28.809,-49.316,-15.137,0.000
1681290752.994,-46.387,-37.109,-47.363,-29.297,0.000
1681290752.998,-39.062,-47.363,-55.664,-22.949,0.000
1681290753.002,-26.855,-45.410,-58.105,-13.184,0.000
1681290753.005,-25.879,-45.898,-54.688,-11.719,0.000
1681290753.009,-32.227,-45.410,-59.570,-14.648,0.000
1681290753.013,-26.367,-42.969,-61.035,-17.090,0.000
1681290753.017,-13.672,-38.574,-58.105,-10.742,0.000
1681290753.021,-14.160,-38.574,-58.594,-3.418,0.000
1681290753.025,-12.695,-39.551,-59.570,5.371,0.000
1681290753.029,-9.277,-38.574,-57.617,7.812,0.000
1681290753.033,-22.461,-36.621,-54.688,-9.277,0.000
1681290753.037,-28.809,-32.227,-53.711,-16.602,0.000
1681290753.041,-24.414,-32.715,-53.711,-10.742,0.000
1681290753.045,-19.043,-30.762,-59.082,-12.695,0.000
1681290753.048,-16.113,-25.391,-61.035,-16.113,0.000
1681290753.052,-16.113,-23.926,-57.129,-6.348,0.000
1681290753.056,-13.672,-27.832,-57.129,-9.277,0.000
1681290753.060,-12.207,-30.762,-57.129,-12.695,0.000
1681290753.064,-9.277,-29.297,-57.129,-7.324,0.000
1681290753.068,-13.184,-30.273,-60.059,-8.789,0.000
1681290753.072,-22.461,-34.180,-64.453,-10.254,0.000
1681290753.076,-31.738,-34.668,-65.430,-9.277,0.000
1681290753.080,-28.320,-30.762,-56.152,-8.301,0.000
1681290753.084,-17.578,-35.156,-56.152,-11.230,0.000
1681290753.088,-14.648,-39.062,-60.547,-14.648,0.000
1681290753.091,-18.066,-36.621,-62.988,-21.484,0.000
1681290753.095,-23.438,-36.133,-71.777,-29.297,0.000
1681290753.099,-24.902,-42.969,-65.430,-32.227,0.000
1681290753.103,-11.719,-43.945,-50.293,-20.508,0.000
1681290753.107,-9.277,-37.109,-48.340,-4.883,0.000
1681290753.111,-19.043,-32.227,-48.828,-6.836,0.000
1681290753.115,-23.926,-24.902,-49.805,-13.184,0.000
1681290753.119,-24.902,-28.320,-47.852,-17.578,0.000
1681290753.123,-21.973,-25.391,-43.945,-15.625,0.000
1681290753.127,-29.297,-22.461,-46.875,-18.555,0.000
1681290753.130,-32.715,-23.438,-45.898,-22.461,0.000
1681290753.134,-39.062,-21.484,-46.875,-33.691,0.000
1681290753.138,-62.988,-11.230,-49.805,-55.176,0.000
1681290753.142,-79.102,-12.207,-47.852,-71.777,0.000
1681290753.146,-87.402,-9.766,-48.828,-83.008,0.000
1681290753.150,-104.004,4.883,-47.363,-108.398,0.000
1681290753.154,-127.441,8.789,-39.551,-133.301,0.000
1681290753.158,-153.809,9.766,-32.715,-157.227,0.000
1681290753.162,-169.922,12.207,-29.297,-169.922,0.000
1681290753.166,-181.152,19.531,-27.832,-175.293,0.000
1681290753.170,-189.453,19.043,-21.973,-189.941,0.000
1681290753.173,-190.430,7.324,-14.648,-195.801,0.000
1681290753.177,-196.777,3.906,-17.578,-207.520,0.000
1681290753.181,-189.453,8.789,-17.090,-203.613,0.000
1681290753.185,-173.828,6.836,-15.137,-187.012,0.000
1681290753.189,-171.875,2.441,-18.066,-186.035,0.000
1681290753.193,-166.016,2.930,-18.555,-184.082,0.000
1681290753.197,-157.227,-3.418,-20.996,-171.387,0.000
1681290753.201,-146.484,-1.953,-24.414,-158.691,0.000
1681290753.205,-130.859,-11.719,-27.344,-139.648,0.000
1681290753.209,-112.793,-19.043,-33.691,-115.723,0.000
1681290753.213,-108.398,-16.113,-41.504,-107.910,0.000
1681290753.216,-102.539,-24.414,-51.758,-105.957,0.000
1681290753.220,-83.496,-23.438,-57.129,-86.426,0.000
1681290753.224,-72.266,-24.902,-47.852,-73.242,0.000
1681290753.228,-62.500,-30.762,-46.387,-62.012,0.000
1681290753.232,-47.852,-34.180,-51.270,-48.828,0.000
1681290753.236,-41.992,-34.180,-56.641,-47.363,0.000
1681290753.240,-26.855,-33.691,-61.523,-25.879,0.000
1681290753.244,-11.230,-38.086,-63.965,-9.766,0.000
1681290753.248,-2.441,-39.551,-66.895,-6.836,0.000
1681290753.252,-3.906,-41.992,-69.336,-5.371,0.000
1681290753.256,-6.348,-45.898,-73.730,0.488,0.000
1681290753.259,5.371,-46.875,-73.242,11.230,0.000
1681290753.263,12.695,-47.363,-76.660,15.625,0.000
1681290753.267,13.672,-52.734,-81.055,17.090,0.000
1681290753.271,16.113,-55.176,-82.031,13.184,0.000
1681290753.275,8.301,-49.805,-84.961,11.230,0.000
1681290753.279,9.277,-50.781,-88.867,16.602,0.000
1681290753.283,20.996,-54.688,-92.773,28.320,0.000
1681290753.287,31.250,-50.781,-91.309,42.480,0.000
1681290753.291,29.297,-49.316,-87.891,37.598,0.000
1681290753.295,29.297,-49.316,-83.984,26.855,0.000
1681290753.298,30.273,-49.316,-81.055,30.273,0.000
1681290753.302,27.344,-49.805,-79.590,36.621,0.000
1681290753.306,32.715,-46.875,-82.031,42.969,0.000
1681290753.310,36.621,-46.875,-85.449,41.992,0.000
1681290753.314,32.227,-45.410,-77.637,35.645,0.000
1681290753.318,25.879,-44.434,-72.266,36.133,0.000
1681290753.322,30.273,-46.387,-77.148,31.738,0.000
1681290753.326,29.297,-51.270,-76.660,28.320,0.000
1681290753.330,28.320,-50.293,-72.754,38.086,0.000
1681290753.334,28.809,-47.363,-76.660,34.180,0.000
1681290753.338,25.391,-52.246,-74.219,27.344,0.000
1681290753.341,23.438,-54.199,-72.754,29.297,0.000
1681290753.345,18.555,-57.129,-82.520,24.414,0.000
1681290753.349,12.695,-62.500,-86.914,20.508,0.000
1681290753.353,2.441,-65.430,-90.332,9.277,0.000
1681290753.357,0.488,-59.082,-89.844,2.441,0.000
1681290753.361,4.883,-57.129,-85.938,8.789,0.000
1681290753.365,-1.465,-59.570,-87.891,10.254,0.000
1681290753.369,-0.977,-54.199,-90.820,11.230,0.000
1681290753.373,-0.488,-52.246,-88.867,8.301,0.000
1681290753.377,-4.883,-55.664,-86.914,-1.953,0.000
1681290753.381,1.465,-58.594,-82.031,-0.488,0.000
1681290753.384,7.324,-57.129,-80.078,8.789,0.000
1681290753.388,5.371,-57.617,-80.078,11.719,0.000
1681290753.392,-2.930,-57.617,-76.660,9.766,0.000
1681290753.396,-15.137,-54.199,-75.195,2.441,0.000
1681290753.400,-13.184,-50.781,-73.730,3.906,0.000
1681290753.404,-5.371,-48.340,-67.871,13.184,0.000
1681290753.408,-4.395,-48.828,-59.570,15.625,0.000
1681290753.412,-3.906,-49.316,-61.035,10.742,0.000
1681290753.416,-9.766,-53.223,-62.500,4.395,0.000
1681290753.420,-10.742,-52.734,-63.965,-2.441,0.000
1681290753.423,-3.906,-45.410,-63.477,9.766,0.000
1681290753.427,-0.488,-45.898,-58.105,23.438,0.000
1681290753.431,0.000,-49.316,-61.523,13.672,0.000
1681290753.435,-4.395,-49.316,-63.477,11.230,0.000
1681290753.439,-6.348,-51.270,-59.570,11.230,0.000
1681290753.443,-1.953,-51.758,-56.641,8.301,0.000
1681290753.447,-3.906,-50.293,-59.570,2.930,0.000
1681290753.451,-8.789,-50.781,-57.617,0.488,0.000
1681290753.455,-11.719,-50.293,-56.152,-8.789,0.000
1681290753.459,-15.625,-52.734,-56.152,-16.602,0.000
1681290753.463,-16.113,-51.758,-51.270,-11.230,0.000
1681290753.466,-9.766,-45.410,-47.363,-5.371,0.000
1681290753.470,-10.742,-46.875,-44.434,-1.465,0.000
1681290753.474,-19.043,-47.852,-48.828,-9.277,0.000
1681290753.478,-19.531,-46.387,-52.246,-16.602,0.000
1681290753.482,-16.602,-43.945,-49.805,-7.324,0.000
1681290753.486,-17.578,-41.016,-51.758,-7.324,0.000
1681290753.490,-21.973,-47.363,-56.641,-13.672,0.000
1681290753.494,-22.461,-45.410,-56.641,-15.625,0.000
1681290753.498,-20.996,-36.133,-49.805,-11.719,0.000
1681290753.502,-18.066,-32.227,-42.969,-2.441,0.000
1681290753.506,-9.766,-29.785,-44.922,2.441,0.000
1681290753.509,-7.812,-34.180,-43.945,9.277,0.000
1681290753.513,-20.508,-33.691,-41.504,-1.465,0.000
1681290753.517,-24.414,-31.250,-44.922,-19.043,0.000
1681290753.521,-16.602,-34.180,-41.504,-9.277,0.000
1681290753.525,-4.883,-36.621,-39.062,9.277,0.000
1681290753.529,1.465,-33.203,-40.527,11.230,0.000
1681290753.533,-12.207,-28.809,-41.016,-0.488,0.000
