timestamps,TP9,AF7,AF8,TP10,Right AUX
1681290673.822,4.395,-34.668,46.875,14.648,0.000
1681290673.826,-11.230,-36.133,44.922,-11.719,0.000
1681290673.830,-20.996,-45.410,46.875,-34.180,0.000
1681290673.834,-11.230,-51.758,54.688,-21.484,0.000
1681290673.838,-2.930,-46.875,60.059,-4.883,0.000
1681290673.842,-2.930,-42.480,62.988,-14.648,0.000
1681290673.846,-16.113,-49.805,62.988,-25.391,0.000
1681290673.849,-23.926,-43.945,66.406,-30.762,0.000
1681290673.853,-14.160,-37.598,71.777,-29.297,0.000
1681290673.857,-4.395,-41.504,71.777,-7.812,0.000
1681290673.861,-5.371,-40.527,72.754,2.930,0.000
1681290673.865,-11.719,-36.621,70.312,-10.742,0.000
1681290673.869,-18.066,-41.504,61.035,-24.902,0.000
1681290673.873,-19.531,-44.434,60.059,-23.438,0.000
1681290673.877,-11.719,-48.340,64.941,-9.277,0.000
1681290673.881,-14.648,-45.898,63.477,-5.859,0.000
1681290673.885,-24.902,-42.480,61.523,-23.438,0.000
1681290673.889,-28.320,-41.992,62.012,-38.086,0.000
1681290673.892,-24.902,-35.645,72.266,-27.832,0.000
1681290673.896,-14.648,-36.621,75.195,-2.930,0.000
1681290673.900,-4.395,-39.551,63.477,7.812,0.000
1681290673.904,-8.301,-37.109,52.246,-5.371,0.000
1681290673.908,-26.855,-40.039,46.875,-31.250,0.000
1681290673.912,-23.438,-41.992,50.781,-31.738,0.000
1681290673.916,-10.742,-43.945,48.828,-12.207,0.000
1681290673.920,-4.883,-42.480,46.387,1.465,0.000
1681290673.924,-16.602,-34.180,52.246,1.953,0.000
1681290673.928,-33.203,-34.668,50.293,-20.020,0.000
1681290673.932,-21.484,-35.645,45.898,-27.344,0.000
1681290673.935,-15.625,-37.109,42.969,-11.230,0.000
1681290673.939,-18.555,-40.527,40.039,-3.906,0.000
1681290673.943,-16.602,-44.922,27.832,-8.789,0.000
1681290673.947,-22.949,-40.039,19.043,-31.250,0.000
1681290673.951,-24.414,-27.832,25.879,-40.527,0.000
1681290673.955,-25.879,-28.320,32.715,-25.391,0.000
1681290673.959,-15.137,-32.227,39.551,-6.836,0.000
1681290673.963,-4.883,-34.180,37.109,-1.953,0.000
1681290673.967,-15.137,-35.156,23.438,-20.996,0.000
1681290673.971,-28.320,-31.250,1.465,-35.156,0.000
1681290673.974,-22.949,-30.762,-15.625,-17.578,0.000
1681290673.978,-7.324,-26.855,-27.344,0.000,0.000
1681290673.982,-19.531,-34.180,-39.551,2.930,0.000
1681290673.986,-37.109,-43.457,-47.363,-14.160,0.000
1681290673.990,-48.340,-38.086,-41.992,-35.156,0.000
1681290673.994,-36.133,-41.504,-31.250,-16.602,0.000
1681290673.998,-21.973,-45.410,-28.809,-4.395,0.000
1681290674.002,-23.926,-41.016,-28.809,-13.184,0.000
1681290674.006,-32.715,-48.340,-34.180,-35.645,0.000
1681290674.010,-41.016,-49.316,-33.203,-42.480,0.000
1681290674.014,-40.527,-44.922,-28.809,-22.461,0.000
1681290674.017,-25.391,-48.340,-22.949,-9.277,0.000
1681290674.021,-23.438,-47.852,-21.973,-11.230,0.000
1681290674.025,-33.203,-42.480,-17.090,-28.320,0.000
1681290674.029,-43.945,-43.945,-14.648,-54.199,0.000
1681290674.033,-40.039,-51.270,-18.555,-37.598,0.000
1681290674.037,-12.695,-50.293,-22.461,-4.883,0.000
1681290674.041,-20.020,-41.016,-24.902,-9.766,0.000
1681290674.045,-69.336,-37.598,-25.879,-38.086,0.000
1681290674.049,-69.824,-52.246,-29.785,-44.922,0.000
1681290674.053,-41.016,-56.641,-27.344,-25.879,0.000
1681290674.057,-36.621,-57.129,-24.414,-19.043,0.000
1681290674.060,-28.320,-52.246,-28.809,-13.184,0.000
1681290674.064,-41.016,-47.852,-38.086,-15.137,0.000
1681290674.068,-58.594,-47.363,-41.016,-46.387,0.000
1681290674.072,-52.246,-46.387,-42.480,-42.969,0.000
1681290674.076,-46.387,-49.316,-47.852,-13.184,0.000
1681290674.080,-33.203,-46.875,-57.617,-7.324,0.000
1681290674.084,-34.180,-48.828,-73.730,-13.672,0.000
1681290674.088,-52.734,-52.246,-86.914,-36.621,0.000
1681290674.092,-45.410,-51.758,-81.543,-46.875,0.000
1681290674.096,-29.297,-47.363,-75.684,-24.414,0.000
1681290674.099,-13.672,-44.434,-77.148,1.465,0.000
1681290674.103,-19.531,-39.551,-85.449,-6.836,0.000
1681290674.107,-33.203,-38.574,-116.699,-28.320,0.000
1681290674.111,-34.180,-45.410,-149.414,-28.320,0.000
1681290674.115,-25.391,-39.551,-159.180,-4.883,0.000
1681290674.119,-15.625,-37.109,-165.527,4.395,0.000
1681290674.123,-23.438,-47.852,-174.805,-14.160,0.000
1681290674.127,-38.086,-52.246,-182.617,-26.855,0.000
1681290674.131,-48.340,-50.293,-188.965,-27.832,0.000
1681290674.135,-34.180,-44.922,-184.570,-25.879,0.000
1681290674.139,-24.902,-42.969,-190.430,-10.254,0.000
1681290674.142,-23.438,-33.691,-201.660,-14.648,0.000
1681290674.146,-24.414,-28.320,-203.613,-32.715,0.000
1681290674.150,-38.574,-38.574,-193.359,-33.691,0.000
1681290674.154,-30.762,-41.504,-186.523,-19.043,0.000
1681290674.158,-14.160,-38.574,-189.941,-5.371,0.000
1681290674.162,-15.137,-48.340,-182.129,-11.230,0.000
1681290674.166,-30.762,-52.734,-176.270,-23.926,0.000
1681290674.170,-38.574,-44.922,-176.758,-41.992,0.000
1681290674.174,-35.645,-49.805,-167.969,-34.668,0.000
1681290674.178,-29.785,-54.688,-148.438,-19.531,0.000
1681290674.181,-22.949,-50.293,-135.742,-22.949,0.000
1681290674.185,-31.738,-50.293,-127.441,-22.949,0.000
1681290674.189,-37.109,-46.875,-116.211,-34.180,0.000
1681290674.193,-30.273,-39.551,-109.375,-33.203,0.000
1681290674.197,-14.648,-38.086,-97.656,-17.578,0.000
1681290674.201,-11.230,-36.133,-84.961,-9.766,0.000
1681290674.205,-17.578,-39.062,-76.660,-15.137,0.000
1681290674.209,-21.973,-41.016,-65.430,-27.344,0.000
1681290674.213,-22.949,-35.156,-49.805,-28.809,0.000
1681290674.217,-15.137,-30.762,-38.086,-11.719,0.000
1681290674.221,-10.742,-33.203,-25.879,0.977,0.000
1681290674.224,-13.184,-39.062,-21.484,-9.277,0.000
1681290674.228,-22.461,-38.086,-22.949,-33.691,0.000
1681290674.232,-22.461,-34.180,-13.672,-36.133,0.000
1681290674.236,-3.906,-31.250,-1.465,-14.648,0.000
1681290674.240,0.977,-36.133,0.000,-3.906,0.000
1681290674.244,-10.254,-39.062,-4.395,-12.695,0.000
1681290674.248,-28.320,-39.551,3.418,-23.926,0.000
1681290674.252,-29.785,-36.621,8.789,-19.043,0.000
1681290674.256,-26.855,-40.527,4.883,-9.766,0.000
1681290674.260,-18.555,-49.316,6.836,-7.324,0.000
1681290674.264,-4.395,-52.734,7.324,-7.324,0.000
1681290674.267,-24.414,-46.387,7.812,-16.602,0.000
1681290674.271,-28.809,-44.434,15.137,-27.344,0.000
1681290674.275,-12.207,-46.387,15.625,-26.367,0.000
1681290674.279,-11.719,-40.039,12.207,-13.672,0.000
1681290674.283,-20.508,-40.039,1.465,-15.625,0.000
1681290674.287,-30.762,-47.852,-5.371,-37.598,0.000
1681290674.291,-30.762,-53.711,-10.742,-39.062,0.000
1681290674.295,-28.809,-46.875,-11.719,-27.832,0.000
1681290674.299,-18.555,-37.109,-11.230,-23.438,0.000
1681290674.303,-11.230,-40.527,-55.176,-11.230,0.000
1681290674.306,-26.367,-46.875,-162.598,-21.973,0.000
1681290674.310,-39.062,-49.316,-224.609,-41.992,0.000
1681290674.314,-26.367,-49.316,-214.844,-25.391,0.000
1681290674.318,-16.602,-48.828,-209.473,-2.930,0.000
1681290674.322,-13.672,-41.016,-210.449,-1.465,0.000
1681290674.326,-16.113,-41.504,-205.566,-21.973,0.000
1681290674.330,-33.691,-54.688,-197.266,-37.109,0.000
1681290674.334,-25.391,-50.293,-165.039,-26.855,0.000
1681290674.338,-15.137,-44.434,-142.578,-5.859,0.000
1681290674.342,-15.625,-44.922,-151.855,2.930,0.000
1681290674.346,-15.625,-40.039,-142.090,-9.766,0.000
1681290674.349,-29.785,-41.504,-130.371,-37.598,0.000
1681290674.353,-31.738,-46.387,-129.883,-52.246,0.000
1681290674.357,-17.578,-41.504,-122.070,-25.879,0.000
1681290674.361,-11.230,-37.598,-113.281,-11.719,0.000
1681290674.365,-10.254,-38.086,-106.445,-22.949,0.000
1681290674.369,-20.996,-41.992,-101.562,-28.809,0.000
1681290674.373,-34.180,-44.922,-91.309,-20.508,0.000
1681290674.377,-23.438,-39.062,-76.660,-2.930,0.000
1681290674.381,-4.883,-35.156,-82.031,1.953,0.000
1681290674.385,-19.043,-37.598,-96.191,-9.277,0.000
1681290674.389,-43.457,-37.598,-104.004,-30.762,0.000
1681290674.392,-39.551,-35.156,-115.723,-28.809,0.000
1681290674.396,-24.902,-40.527,-126.953,-18.555,0.000
1681290674.400,-18.066,-46.875,-128.906,-10.742,0.000
1681290674.404,-23.926,-47.852,-129.395,-11.719,0.000
1681290674.408,-33.691,-48.340,-128.906,-25.879,0.000
1681290674.412,-36.133,-42.969,-128.418,-27.832,0.000
1681290674.416,-29.297,-39.551,-128.418,-14.160,0.000
1681290674.420,-14.160,-39.062,-124.512,-6.836,0.000
1681290674.424,-19.043,-33.691,-117.188,-19.043,0.000
1681290674.428,-25.391,-45.898,-107.422,-12.207,0.000
1681290674.431,-1.465,-50.293,-106.445,5.859,0.000
1681290674.435,-1.465,-24.902,-111.816,0.000,0.000
1681290674.439,-34.180,-21.484,-111.328,-15.625,0.000
1681290674.443,-42.969,-24.902,-109.375,-32.227,0.000
1681290674.447,-35.156,-24.902,-109.863,-46.387,0.000
1681290674.451,-33.203,-26.855,-103.516,-56.152,0.000
1681290674.455,-30.762,-23.438,-89.355,-57.129,0.000
1681290674.459,-13.672,-23.438,-91.309,-22.949,0.000
1681290674.463,-14.160,-22.949,-86.914,-24.902,0.000
1681290674.467,-28.809,-12.207,-75.195,-52.734,0.000
1681290674.471,-26.855,-7.324,-71.289,-44.434,0.000
1681290674.474,-20.996,-15.137,-62.500,-38.086,0.000
1681290674.478,-11.230,-13.672,-54.688,-28.320,0.000
1681290674.482,-10.742,-13.672,-50.781,-27.832,0.000
1681290674.486,-11.719,-20.508,-47.363,-35.645,0.000
1681290674.490,-16.113,-24.902,-42.480,-50.293,0.000
1681290674.494,-19.043,-22.461,-36.621,-41.016,0.000
1681290674.498,-7.324,-20.996,-34.668,-26.855,0.000
1681290674.502,-6.348,-26.855,-26.855,-22.461,0.000
1681290674.506,-20.508,-32.227,-22.949,-32.715,0.000
1681290674.510,-28.809,-26.855,-19.043,-55.176,0.000
1681290674.514,-13.184,-20.996,-7.812,-40.527,0.000
1681290674.517,3.906,-31.250,-6.836,-16.113,0.000
1681290674.521,3.418,-34.668,-9.277,-22.949,0.000
1681290674.525,-12.207,-24.902,-6.348,-34.668,0.000
1681290674.529,-25.879,-24.902,-2.930,-32.715,0.000
1681290674.533,-17.578,-34.668,3.906,-20.020,0.000
1681290674.537,6.836,-27.832,12.695,-5.371,0.000
1681290674.541,8.789,-27.832,12.695,-4.395,0.000
1681290674.545,-20.020,-37.109,0.488,-15.625,0.000
1681290674.549,-24.414,-36.621,0.977,-30.762,0.000
1681290674.553,-10.742,-32.715,11.719,-28.320,0.000
1681290674.556,-0.977,-29.297,7.324,-19.043,0.000
1681290674.560,0.977,-29.785,-2.930,-3.418,0.000
1681290674.564,-6.836,-33.691,-7.812,4.395,0.000
1681290674.568,-20.020,-35.156,-11.719,-23.926,0.000
1681290674.572,-15.625,-32.227,-9.766,-40.039,0.000
1681290674.576,-12.207,-31.250,-6.348,-32.715,0.000
1681290674.580,1.465,-30.762,-8.301,-26.367,0.000
1681290674.584,0.488,-37.598,-1.953,-22.461,0.000
1681290674.588,-30.273,-41.992,6.836,-40.527,0.000
1681290674.592,-24.414,-38.086,3.906,-50.781,0.000
1681290674.596,-15.137,-38.574,6.348,-29.785,0.000
1681290674.599,-7.324,-35.156,7.812,-11.230,0.000
1681290674.603,-1.465,-32.227,9.766,-15.137,0.000
1681290674.607,-24.414,-32.715,12.695,-29.297,0.000
1681290674.611,-27.832,-31.738,13.184,-23.926,0.000
1681290674.615,-16.113,-34.180,21.484,-4.883,0.000
1681290674.619,-5.371,-31.738,26.367,6.836,0.000
1681290674.623,1.953,-28.809,23.926,5.859,0.000
1681290674.627,-16.602,-28.809,22.949,-15.625,0.000
1681290674.631,-29.297,-34.668,29.297,-26.367,0.000
1681290674.635,-19.043,-44.434,33.203,-17.090,0.000
1681290674.639,-7.812,-44.922,41.016,-1.465,0.000
1681290674.642,-4.395,-32.227,71.777,13.672,0.000
1681290674.646,-8.789,-24.902,97.168,-1.953,0.000
1681290674.650,-20.996,-28.320,94.238,-22.949,0.000
1681290674.654,-17.090,-28.809,90.332,-16.113,0.000
1681290674.658,-1.953,-26.855,95.215,0.488,0.000
1681290674.662,-2.441,-35.156,97.168,14.160,0.000
1681290674.666,-16.113,-39.551,90.820,-5.859,0.000
1681290674.670,-28.809,-30.762,89.355,-20.508,0.000
1681290674.674,-25.879,-34.668,86.426,-3.906,0.000
1681290674.678,-13.184,-45.410,83.984,11.719,0.000
1681290674.681,-12.207,-40.527,82.520,18.555,0.000
1681290674.685,-26.855,-34.180,77.148,6.836,0.000
1681290674.689,-24.414,-39.551,80.078,-8.789,0.000
1681290674.693,-20.020,-41.504,75.195,-10.742,0.000
1681290674.697,-11.719,-43.457,69.824,-2.441,0.000
1681290674.701,-12.695,-40.527,72.266,8.301,0.000
1681290674.705,-21.973,-36.133,72.754,0.977,0.000
1681290674.709,-17.578,-42.969,73.242,-17.090,0.000
1681290674.713,-11.719,-50.293,83.008,-25.879,0.000
1681290674.717,-7.324,-41.016,100.098,-0.488,0.000
1681290674.721,-9.277,-37.598,104.492,12.695,0.000
1681290674.724,-14.648,-47.852,95.703,-2.930,0.000
1681290674.728,-18.066,-46.387,91.797,-15.625,0.000
1681290674.732,-12.695,-41.016,97.656,-14.648,0.000
1681290674.736,-11.719,-39.062,103.516,4.883,0.000
1681290674.740,-11.719,-38.086,99.121,12.207,0.000
1681290674.744,-3.418,-42.480,96.191,16.602,0.000
1681290674.748,-7.324,-44.434,95.703,-1.465,0.000
1681290674.752,-15.625,-40.527,90.820,-14.160,0.000
1681290674.756,-12.695,-44.434,85.938,10.254,0.000
1681290674.760,7.812,-41.504,90.820,17.090,0.000
1681290674.764,6.348,-41.992,101.074,17.578,0.000
1681290674.767,-4.883,-46.387,101.074,3.418,0.000
1681290674.771,-9.277,-39.062,93.262,-11.230,0.000
1681290674.775,-8.301,-39.062,89.844,-3.906,0.000
1681290674.779,8.301,-32.227,87.891,19.531,0.000
1681290674.783,-2.930,-33.691,77.637,15.137,0.000
1681290674.787,-19.043,-41.016,65.918,-12.695,0.000
1681290674.791,-22.949,-39.062,66.895,-14.160,0.000
1681290674.795,-22.949,-41.504,74.707,-11.719,0.000
1681290674.799,-16.113,-42.969,76.660,-8.789,0.000
1681290674.803,-10.742,-43.945,77.148,2.930,0.000
1681290674.806,-9.766,-39.551,76.660,4.883,0.000
1681290674.810,-25.391,-37.598,77.637,-20.996,0.000
1681290674.814,-33.691,-36.621,81.543,-27.344,0.000
1681290674.818,-16.602,-33.203,81.055,-0.488,0.000
1681290674.822,4.883,-37.109,84.961,11.230,0.000
1681290674.826,-5.371,-40.039,88.379,-5.859,0.000
1681290674.830,-23.926,-41.016,86.426,-29.297,0.000
1681290674.834,-28.320,-41.016,77.148,-26.367,0.000
1681290674.838,-6.836,-36.621,80.566,0.000,0.000
1681290674.842,6.348,-26.367,94.238,8.789,0.000
1681290674.846,-1.465,-24.414,86.426,-6.836,0.000
1681290674.849,-9.277,-24.902,77.148,-18.066,0.000
1681290674.853,-12.695,-24.414,86.426,-16.113,0.000
1681290674.857,-2.441,-28.320,84.961,-7.812,0.000
1681290674.861,18.066,-18.555,82.031,8.789,0.000
1681290674.865,1.953,-14.648,75.684,15.137,0.000
1681290674.869,-18.066,-27.344,72.754,-12.695,0.000
1681290674.873,-11.230,-35.156,76.660,-21.973,0.000
1681290674.877,-8.301,-34.180,72.754,-1.465,0.000
1681290674.881,-6.836,-29.297,71.777,14.160,0.000
1681290674.885,-8.789,-32.715,64.941,-8.301,0.000
1681290674.888,-19.531,-37.109,56.152,-34.180,0.000
1681290674.892,-20.996,-37.598,58.105,-29.785,0.000
1681290674.896,-15.625,-41.016,67.383,-33.203,0.000
1681290674.900,-14.160,-38.574,73.242,-31.738,0.000
1681290674.904,-12.695,-37.598,54.688,-19.531,0.000
1681290674.908,-24.902,-43.945,38.086,-28.809,0.000
1681290674.912,-25.391,-39.062,40.039,-33.203,0.000
1681290674.916,-13.672,-31.738,39.551,-10.742,0.000
1681290674.920,-2.441,-34.668,33.203,3.906,0.000
1681290674.924,-3.418,-38.086,23.926,-12.695,0.000
1681290674.928,-26.367,-38.086,19.531,-38.086,0.000
1681290674.931,-34.180,-33.691,23.438,-37.598,0.000
1681290674.935,-20.508,-30.762,24.902,-19.531,0.000
1681290674.939,-2.930,-27.832,23.926,-7.812,0.000
1681290674.943,-5.859,-31.250,27.344,-8.301,0.000
1681290674.947,-27.344,-40.527,29.297,-17.578,0.000
1681290674.951,-28.320,-36.621,28.320,-27.832,0.000
1681290674.955,-33.203,-35.156,29.785,-24.902,0.000
1681290674.959,-24.414,-42.969,32.715,-3.418,0.000
1681290674.963,-9.277,-39.551,30.762,0.000,0.000
1681290674.967,-20.996,-37.109,37.598,-16.113,0.000
1681290674.971,-20.508,-38.574,54.199,-21.484,0.000
1681290674.974,-9.277,-33.203,74.219,-9.277,0.000
1681290674.978,2.441,-27.344,77.637,3.418,0.000
1681290674.982,6.836,-25.879,61.035,1.953,0.000
1681290674.986,-3.906,-29.785,50.293,0.488,0.000
1681290674.990,-14.160,-23.438,42.480,-4.883,0.000
1681290674.994,-19.043,-19.043,32.715,-14.160,0.000
1681290674.998,-13.184,-22.461,24.902,-3.418,0.000
1681290675.002,7.324,-19.043,8.301,14.648,0.000
1681290675.006,-9.766,-23.926,-16.113,3.418,0.000
1681290675.010,-30.762,-25.391,-38.086,-15.625,0.000
1681290675.013,-18.555,-19.531,-52.734,-11.230,0.000
1681290675.017,-6.348,-18.066,-63.965,10.254,0.000
1681290675.021,-1.953,-20.020,-76.660,7.324,0.000
1681290675.025,-8.789,-29.785,-109.375,-12.207,0.000
1681290675.029,-17.578,-29.297,-138.672,-11.719,0.000
1681290675.033,-20.020,-23.926,-126.465,-0.977,0.000
1681290675.037,-13.672,-25.391,-109.863,12.207,0.000
1681290675.041,2.930,-23.438,-115.234,24.902,0.000
1681290675.045,3.418,-25.391,-119.141,19.531,0.000
1681290675.049,-6.348,-24.414,-124.512,12.207,0.000
1681290675.053,0.000,-18.066,-129.883,10.742,0.000
1681290675.056,6.836,-17.578,-129.883,11.719,0.000
1681290675.060,8.789,-19.043,-132.812,20.996,0.000
1681290675.064,5.371,-21.973,-141.113,19.043,0.000
1681290675.068,-1.465,-20.996,-147.949,4.883,0.000
1681290675.072,-8.301,-22.949,-146.973,-3.906,0.000
1681290675.076,4.883,-18.555,-154.297,10.742,0.000
1681290675.080,18.555,-13.672,-169.922,20.020,0.000
1681290675.084,13.672,-20.020,-183.105,10.742,0.000
1681290675.088,7.324,-18.066,-193.359,-4.883,0.000
1681290675.092,8.301,-18.066,-189.941,-18.066,0.000
1681290675.096,16.113,-12.207,-190.918,-7.812,0.000
1681290675.099,25.391,-7.812,-196.289,6.836,0.000
1681290675.103,24.414,-12.695,-196.289,4.883,0.000
1681290675.107,16.113,-15.625,-199.707,-6.348,0.000
1681290675.111,5.371,-8.301,-217.285,-14.160,0.000
1681290675.115,2.441,-15.625,-223.633,-11.719,0.000
1681290675.119,4.395,-19.043,-214.355,5.371,0.000
1681290675.123,4.883,-13.184,-199.707,16.602,0.000
1681290675.127,1.953,-16.113,-183.105,-0.977,0.000
1681290675.131,-2.441,-15.625,-173.340,-16.113,0.000
1681290675.135,-4.395,-15.137,-164.551,-0.488,0.000
1681290675.138,0.488,-9.766,-162.598,6.348,0.000
1681290675.142,13.184,-7.812,-158.203,3.906,0.000
1681290675.146,5.371,-8.301,-157.227,2.930,0.000
1681290675.150,-5.371,-14.160,-153.320,-10.254,0.000
1681290675.154,6.348,-14.160,-147.949,0.488,0.000
1681290675.158,13.672,-5.371,-136.230,15.137,0.000
1681290675.162,14.648,-11.230,-136.230,21.484,0.000
1681290675.166,5.859,-11.230,-151.855,13.672,0.000
1681290675.170,-1.953,-5.859,-158.691,-9.277,0.000
1681290675.174,11.719,-8.789,-162.598,-6.348,0.000
1681290675.178,5.859,-6.348,-164.551,8.301,0.000
1681290675.181,9.766,-2.441,-170.410,15.625,0.000
1681290675.185,10.742,-12.695,-178.223,5.859,0.000
1681290675.189,-4.883,-13.672,-181.641,-4.883,0.000
1681290675.193,-10.254,-12.207,-175.781,-1.953,0.000
1681290675.197,0.977,-9.766,-161.133,9.766,0.000
1681290675.201,23.438,-4.395,-152.832,30.273,0.000
1681290675.205,20.508,-3.418,-145.996,7.324,0.000
1681290675.209,-1.953,-4.395,-140.625,-17.090,0.000
1681290675.213,-0.977,-2.441,-126.953,-3.906,0.000
1681290675.217,22.949,3.906,-113.281,11.230,0.000
1681290675.221,23.438,4.883,-115.723,11.719,0.000
1681290675.224,9.766,6.836,-115.234,8.789,0.000
1681290675.228,6.836,1.465,-111.328,0.488,0.000
1681290675.232,-3.418,-6.836,-113.281,-6.836,0.000
1681290675.236,6.836,-4.395,-108.398,5.859,0.000
1681290675.240,12.207,-5.859,-101.562,13.672,0.000
1681290675.244,8.789,-5.859,-102.539,7.812,0.000
1681290675.248,2.930,-3.418,-101.074,-6.348,0.000
1681290675.252,-8.301,0.000,-91.309,-18.555,0.000
1681290675.256,0.977,2.930,-86.426,3.906,0.000
1681290675.260,12.207,9.277,-75.195,32.715,0.000
1681290675.263,13.184,4.883,-69.336,20.508,0.000
1681290675.267,12.695,1.465,-66.895,8.301,0.000
1681290675.271,2.441,1.465,-60.059,2.441,0.000
1681290675.275,5.859,-3.418,-50.781,5.371,0.000
1681290675.279,19.043,-6.836,-45.410,17.578,0.000
1681290675.283,16.113,-1.953,-44.434,21.973,0.000
1681290675.287,12.695,-0.488,-43.945,0.488,0.000
1681290675.291,11.719,-8.789,-43.457,-21.973,0.000
1681290675.295,9.277,-2.441,-44.434,7.812,0.000
1681290675.299,19.531,1.953,-41.016,41.992,0.000
1681290675.303,23.926,-6.836,-41.016,41.504,0.000
1681290675.306,20.996,-4.883,-39.551,26.367,0.000
1681290675.310,20.020,-0.488,-34.180,20.020,0.000
1681290675.314,9.766,-8.301,-29.785,19.043,0.000
1681290675.318,10.742,-11.230,-26.367,25.879,0.000
1681290675.322,13.672,-10.254,-26.367,22.461,0.000
1681290675.326,1.465,-13.672,-33.203,0.977,0.000
1681290675.330,1.465,-16.602,-30.273,-6.348,0.000
1681290675.334,2.441,-4.883,-15.625,0.977,0.000
1681290675.338,12.207,0.488,-10.254,27.832,0.000
1681290675.342,24.902,-12.207,-13.672,33.203,0.000
1681290675.346,16.113,-20.508,-17.090,15.625,0.000
1681290675.349,-8.789,-23.438,-11.230,-0.977,0.000
1681290675.353,-17.090,-23.926,-8.301,-5.371,0.000
1681290675.357,-0.488,-19.043,-3.906,13.184,0.000
1681290675.361,12.695,-14.160,9.277,20.508,0.000
1681290675.365,-3.418,-15.625,16.602,14.648,0.000
1681290675.369,2.441,-10.254,20.996,8.301,0.000
1681290675.373,7.324,-15.625,28.320,5.371,0.000
1681290675.377,4.395,-21.484,33.691,12.695,0.000
1681290675.381,20.020,-14.160,37.598,27.832,0.000
1681290675.385,14.160,-13.672,41.504,12.207,0.000
1681290675.388,-4.883,-13.184,42.480,-7.812,0.000
1681290675.392,-13.184,-18.555,44.434,-14.160,0.000
1681290675.396,-0.977,-20.020,51.270,-3.418,0.000
1681290675.400,6.348,-12.695,56.152,17.578,0.000
1681290675.404,-2.930,-14.648,54.199,14.648,0.000
1681290675.408,-8.789,-12.207,47.852,-0.977,0.000
1681290675.412,-4.883,-12.207,47.363,-5.371,0.000
1681290675.416,6.348,-12.207,56.152,13.672,0.000
1681290675.420,9.277,-6.348,72.754,19.043,0.000
1681290675.424,2.441,-15.625,74.707,17.578,0.000
1681290675.428,-6.836,-20.996,72.754,9.766,0.000
1681290675.431,-14.648,-18.555,81.543,-0.488,0.000
1681290675.435,-10.254,-16.602,87.891,18.555,0.000
1681290675.439,-2.441,-22.949,90.820,28.320,0.000
